Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.LEDGenerator,1,88000.0,8.002677,7.328744171601204E-8,88000.0,73.52613636363637,70.58357747252299,70.60649263806003,70.50079138968027,88000.0,76384.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,89000.0,8.056552,7.435349329478212E-8,89000.0,73.51123595505618,70.56695376500308,70.58529951214642,70.48698047070604,89000.0,76488.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,90000.0,8.113649,7.55153238028288E-8,90000.0,73.50444444444445,70.55940489668279,70.57792912841772,70.47885510547687,90000.0,78656.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,91000.0,8.173511,7.675088612983626E-8,91000.0,73.5065934065934,70.5618016724888,70.58191890473807,70.48720773656505,91000.0,79784.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,92000.0,8.237881,7.808122624539669E-8,92000.0,73.52717391304347,70.58469284390966,70.60562904315921,70.5088152668798,92000.0,79888.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,93000.0,8.297144,7.933938065336812E-8,93000.0,73.55591397849463,70.61666669710155,70.63802860622269,70.54342488231983,93000.0,82064.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,94000.0,8.35226,8.051040673421491E-8,94000.0,73.5436170212766,70.60298271609604,70.62728099495672,70.52842397165307,94000.0,82128.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,95000.0,8.411204,8.176337464816042E-8,95000.0,73.54526315789474,70.60487849867123,70.62817740898731,70.52794521190515,95000.0,82168.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,96000.0,8.46654,8.293976211713421E-8,96000.0,73.55729166666667,70.61829716521142,70.642658062427,70.54489336520388,96000.0,82176.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,97000.0,8.526568,8.421589676704672E-8,97000.0,73.54329896907217,70.60278972517942,70.61813768704991,70.52533651858319,97000.0,82176.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
